iter	R2	RMSE
1721	0.9505349901	0.1780125052
1722	0.9505460263	0.1779926459
1723	0.9505474746	0.1779900395
1724	0.9505498427	0.1779857778
1725	0.9505504177	0.177984743
1726	0.9505616515	0.1779645249
1727	0.9505687604	0.1779517294
1728	0.9505773243	0.1779363138
1729	0.9505872408	0.1779184616
1730	0.9505982321	0.1778986725
1731	0.9506076484	0.1778817174
1732	0.95061222	0.1778734852
1733	0.9506232417	0.1778536364
1734	0.9506251864	0.177850134
1735	0.950630319	0.1778408897
1736	0.9506433437	0.1778174293
1737	0.9506509748	0.1778036824
1738	0.9506576419	0.1777916713
1739	0.9506647054	0.1777789452
1740	0.9506705677	0.1777683825
1741	0.9506769757	0.1777568358
1742	0.9506818454	0.1777480606
1743	0.9506863573	0.1777399297
1744	0.9506988351	0.1777174416
1745	0.9507034392	0.1777091431
1746	0.9507081373	0.1777006749
1747	0.9507114687	0.1776946698
1748	0.9507178473	0.1776831714
1749	0.9507251757	0.1776699598
1750	0.9507303516	0.1776606283
1751	0.9507379149	0.1776469915
1752	0.9507456738	0.1776330011
1753	0.9507532714	0.1776193004
1754	0.9507571545	0.1776122975
1755	0.950760526	0.1776062173
1756	0.9507705496	0.1775881388
1757	0.9507799072	0.1775712599
1758	0.9507851938	0.1775617234
1759	0.9507947923	0.1775444074
1760	0.9508044262	0.1775270259
1761	0.9508093909	0.1775180679
1762	0.9508159089	0.1775063065
1763	0.9508224766	0.1774944545
1764	0.9508312616	0.1774786002
1765	0.9508366614	0.1774688543
1766	0.9508515063	0.1774420589
1767	0.9508549708	0.1774358048
1768	0.9508588349	0.1774288291
1769	0.9508708192	0.1774071927
1770	0.950876041	0.1773977644
1771	0.9508823833	0.1773863121
1772	0.950885985	0.1773798083
1773	0.9508898798	0.1773727749
1774	0.9508988196	0.1773566301
1775	0.950902899	0.1773492625
1776	0.9509095632	0.1773372257
1777	0.9509187894	0.1773205603
1778	0.9509302916	0.1772997816
1779	0.9509342396	0.177292649
1780	0.9509444299	0.1772742374
1781	0.9509497677	0.1772645923
1782	0.9509611275	0.1772440643
1783	0.9509707006	0.1772267632
1784	0.9509787773	0.1772121652
1785	0.9509827416	0.1772049995
1786	0.9509880477	0.1771954081
1787	0.9509958024	0.1771813896
1788	0.9510075677	0.1771601186
1789	0.9510112193	0.1771535164
1790	0.9510198503	0.1771379099
1791	0.951028559	0.1771221616
1792	0.9510332688	0.1771136441
1793	0.951045286	0.1770919096
1794	0.9510477777	0.1770874028
1795	0.951055002	0.177074335
1796	0.9510594561	0.1770662778
1797	0.9510622587	0.1770612078
1798	0.9510657065	0.1770549705
1799	0.9510764549	0.1770355244
1800	0.9510804932	0.1770282177
1801	0.9510855052	0.1770191488
1802	0.9510888926	0.1770130193
1803	0.9510999989	0.176992921
1804	0.9511016317	0.1769899659
1805	0.9511078471	0.1769787171
1806	0.9511170055	0.1769621406
1807	0.951124599	0.1769483955
1808	0.9511360971	0.1769275804
1809	0.9511386162	0.1769230197
1810	0.951145567	0.1769104352
1811	0.951154224	0.1768947601
1812	0.951160622	0.1768831746
1813	0.95117173	0.1768630583
1814	0.9511804088	0.1768473398
1815	0.9511841657	0.176840535
1816	0.9511961183	0.1768188838
1817	0.9512073029	0.1767986216
1818	0.9512187836	0.1767778204
1819	0.9512200814	0.1767754688
1820	0.9512309037	0.176755858
1821	0.9512390372	0.1767411181
1822	0.9512472906	0.1767261597
1823	0.9512534681	0.1767149627
1824	0.9512629395	0.1766977942
1825	0.9512755308	0.1766749676
1826	0.9512876772	0.1766529449
1827	0.9512959194	0.1766379993
1828	0.9513065063	0.1766188002
1829	0.9513107311	0.1766111379
1830	0.9513132017	0.176606657
1831	0.9513200672	0.1765942046
1832	0.9513319186	0.176572707
1833	0.9513326533	0.1765713741
1834	0.9513428707	0.1765528382
1835	0.9513509757	0.176538133
1836	0.9513573711	0.1765265287
1837	0.9513594105	0.1765228282
1838	0.9513604936	0.1765208628
1839	0.9513615986	0.1765188577
1840	0.9513664968	0.1765099692
1841	0.95136954	0.1765044466
1842	0.9513726699	0.1764987664
1843	0.9513752925	0.1764940069
1844	0.9513792569	0.1764868119
1845	0.9513858105	0.1764749172
1846	0.9513960911	0.1764562564
1847	0.9513997013	0.1764497029
1848	0.9514037001	0.1764424437
1849	0.9514066667	0.176437058
1850	0.9514090521	0.1764327274
1851	0.9514153554	0.1764212834
1852	0.9514193389	0.1764140508
1853	0.951422553	0.1764082148
1854	0.9514317322	0.1763915471
1855	0.9514348225	0.1763859353
1856	0.951451972	0.1763547896
1857	0.9514577827	0.1763442352
1858	0.9514623997	0.1763358487
1859	0.9514706997	0.1763207713
1860	0.9514736834	0.1763153508
1861	0.9514760741	0.1763110076
1862	0.9514829907	0.1762984415
1863	0.9514905815	0.1762846494
1864	0.9514975571	0.1762719742
1865	0.9515102722	0.1762488675
1866	0.9515132914	0.1762433804
1867	0.9515194224	0.1762322373
1868	0.9515238897	0.1762241176
1869	0.9515310153	0.1762111653
1870	0.9515367439	0.1762007517
1871	0.9515409182	0.1761931631
1872	0.9515457244	0.1761844254
1873	0.951550172	0.1761763394
1874	0.9515541369	0.1761691305
1875	0.9515681333	0.1761436803
1876	0.9515707819	0.1761388638
1877	0.9515851478	0.1761127373
1878	0.9515917255	0.1761007734
1879	0.9515979577	0.1760894371
1880	0.9516100167	0.1760675002
1881	0.9516191211	0.1760509362
1882	0.9516239752	0.1760421043
1883	0.9516273036	0.1760360481
1884	0.9516312961	0.1760287832
1885	0.9516335658	0.1760246531
1886	0.951640782	0.1760115213
1887	0.951644758	0.1760042856
1888	0.951650489	0.1759938553
1889	0.9516567996	0.1759823696
1890	0.9516614659	0.175973876
1891	0.9516621871	0.1759725634
1892	0.9516642572	0.1759687952
1893	0.9516740173	0.1759510283
1894	0.9516802259	0.1759397253
1895	0.951687155	0.1759271099
1896	0.9517016681	0.1759006838
1897	0.9517052828	0.1758941014
1898	0.9517112395	0.1758832537
1899	0.9517195953	0.1758680356
1900	0.9517221097	0.1758634561
1901	0.951725657	0.1758569951
1902	0.9517283357	0.175852116
1903	0.9517327724	0.1758440345
1904	0.9517487393	0.1758149472
1905	0.9517542674	0.1758048754
1906	0.9517599236	0.1757945697
1907	0.9517640262	0.1757870943
1908	0.9517756204	0.1757659666
1909	0.9517803282	0.1757573869
1910	0.9517836447	0.1757513426
1911	0.9517952075	0.1757302678
1912	0.9518089483	0.17570522
1913	0.9518191708	0.1756865833
1914	0.9518207688	0.1756836698
1915	0.9518248443	0.1756762391
1916	0.9518303153	0.1756662635
1917	0.951833938	0.1756596577
1918	0.9518394951	0.1756495241
1919	0.9518454068	0.1756387434
1920	0.9518514348	0.1756277497
1921	0.9518529256	0.1756250308
1922	0.9518627368	0.1756071358
1923	0.951865815	0.1756015211
1924	0.9518819029	0.175572173
1925	0.9518895044	0.1755583043
1926	0.9518950878	0.1755481168
1927	0.9518983257	0.1755422089
1928	0.9519050507	0.1755299372
1929	0.9519106805	0.1755196635
1930	0.9519180423	0.1755062283
1931	0.9519197394	0.1755031309
1932	0.9519257931	0.1754920819
1933	0.951934593	0.1754760193
1934	0.9519368163	0.175471961
1935	0.951948096	0.1754513695
1936	0.9519608482	0.1754280869
1937	0.9519740954	0.1754038975
1938	0.9519872852	0.1753798094
1939	0.9519974912	0.1753611683
1940	0.9520047414	0.1753479245
1941	0.9520129713	0.1753328902
1942	0.9520235373	0.1753135864
1943	0.9520257141	0.1753096091
1944	0.9520326282	0.1752969758
1945	0.9520368901	0.1752891881
1946	0.9520407519	0.1752821312
1947	0.9520503926	0.1752645128
1948	0.9520540106	0.1752579004
1949	0.9520587934	0.1752491589
1950	0.9520652861	0.1752372914
1951	0.9520760423	0.1752176293
1952	0.9520801755	0.1752100734
1953	0.9520846811	0.1752018363
1954	0.9520932371	0.1751861931
1955	0.9520955583	0.1751819488
1956	0.9521095327	0.1751563956
1957	0.9521205464	0.1751362533
1958	0.9521277733	0.1751230354
1959	0.9521290317	0.1751207338
1960	0.9521418154	0.1750973497
1961	0.9521479455	0.1750861352
1962	0.952150923	0.175080688
1963	0.9521569572	0.175069648
1964	0.9521624653	0.17505957
1965	0.9521684864	0.1750485526
1966	0.952175803	0.1750351637
1967	0.9521817357	0.1750243067
1968	0.9521853881	0.1750176223
1969	0.9521933804	0.1750029946
1970	0.9521989902	0.1749927264
1971	0.9522038844	0.1749837677
1972	0.9522160959	0.1749614129
1973	0.9522259786	0.174943319
1974	0.95223168	0.1749328799
1975	0.952235145	0.1749265352
1976	0.9522456145	0.1749073632
1977	0.9522461918	0.174906306
1978	0.9522523623	0.1748950054
1979	0.9522550355	0.1748901094
1980	0.9522622049	0.1748769781
1981	0.952266349	0.1748693874
1982	0.952275978	0.174851749
1983	0.9522782005	0.1748476775
1984	0.9522832456	0.1748384348
1985	0.9522924256	0.1748216159
1986	0.9523001139	0.1748075286
1987	0.9523038292	0.1748007207
1988	0.9523109702	0.1747876347
1989	0.9523160991	0.1747782354
1990	0.9523200744	0.1747709499
1991	0.9523237217	0.174764265
1992	0.9523293765	0.1747539005
1993	0.9523357948	0.1747421358
1994	0.9523366233	0.1747406171
1995	0.9523381254	0.1747378637
1996	0.9523426191	0.1747296261
1997	0.9523496079	0.1747168139
1998	0.9523549138	0.1747070861
1999	0.9523571245	0.174703033
2000	0.9523591954	0.174699236
2001	0.9523643744	0.1746897401
2002	0.9523692219	0.1746808515
2003	0.9523727422	0.1746743962
2004	0.9523792346	0.1746624902
2005	0.9523818246	0.1746577404
2006	0.9523841507	0.1746534744
2007	0.9523919881	0.1746391002
2008	0.9523940963	0.1746352334
2009	0.9524001414	0.1746241453
2010	0.9524044722	0.1746162011
2011	0.9524133465	0.1745999216
2012	0.9524144954	0.1745978139
2013	0.9524180438	0.1745913039
2014	0.9524183325	0.1745907742
2015	0.9524209601	0.1745859534
2016	0.9524278818	0.1745732538
2017	0.9524351132	0.1745599849
2018	0.9524412863	0.1745486571
2019	0.9524443711	0.1745429962
2020	0.952446194	0.1745396509
2021	0.9524510695	0.1745307032
2022	0.9524587509	0.1745166052
2023	0.9524636395	0.1745076323
2024	0.9524657396	0.1745037775
2025	0.9524723198	0.1744916987
2026	0.9524741822	0.1744882799
2027	0.9524845703	0.1744692093
2028	0.9524918699	0.1744558071
2029	0.9524999794	0.1744409171
2030	0.9525062178	0.1744294615
2031	0.9525079616	0.1744262594
2032	0.952513191	0.174416656
2033	0.9525187752	0.1744064004
2034	0.9525260793	0.1743929853
2035	0.9525335093	0.1743793379
2036	0.952541465	0.1743647237
2037	0.9525512892	0.1743466756
2038	0.9525549051	0.1743400322
2039	0.9525614845	0.1743279435
2040	0.9525637705	0.1743237432
2041	0.9525739418	0.1743050529
2042	0.9525791957	0.1742953978
2043	0.9525801115	0.1742937148
2044	0.9525854153	0.1742839674
2045	0.9525905805	0.1742744741
2046	0.952601664	0.1742541017
2047	0.9526025577	0.174252459
2048	0.9526108506	0.1742372142
2049	0.9526208919	0.1742187537
2050	0.9526296475	0.1742026553
2051	0.952637754	0.174187749
2052	0.9526411475	0.1741815084
2053	0.9526452238	0.1741740122
2054	0.9526509459	0.1741634887
2055	0.9526523637	0.1741608813
2056	0.9526567974	0.1741527266
2057	0.9526679014	0.1741323023
2058	0.9526736507	0.1741217265
2059	0.9526809178	0.1741083575
2060	0.9526898263	0.1740919674
2061	0.9526925087	0.174087032
2062	0.9527022496	0.1740691083
2063	0.9527051183	0.1740638294
2064	0.9527070103	0.1740603478
2065	0.9527110503	0.1740529129
2066	0.9527136238	0.174048177
2067	0.9527158152	0.174044144
2068	0.9527187056	0.1740388244
2069	0.9527250407	0.1740271645
2070	0.9527278184	0.1740220517
2071	0.9527331508	0.1740122365
2072	0.9527384759	0.1740024341
2073	0.952743938	0.1739923788
2074	0.9527499204	0.1739813653
2075	0.9527541743	0.1739735332
2076	0.9527673905	0.1739491985
2077	0.9527713871	0.1739418391
2078	0.9527836378	0.1739192779
2079	0.9527910812	0.1739055688
2080	0.9528003729	0.1738884538
2081	0.9528073467	0.1738756073
2082	0.9528110265	0.1738688282
2083	0.9528240731	0.1738447912
2084	0.9528316898	0.1738307569
2085	0.9528373629	0.173820303
2086	0.9528410211	0.1738135615
2087	0.9528471597	0.1738022487
2088	0.9528559605	0.1737860282
2089	0.9528622798	0.1737743807
2090	0.952865398	0.1737686327
2091	0.9528691445	0.1737617267
2092	0.9528730946	0.1737544449
2093	0.9528784889	0.1737445005
2094	0.9528837902	0.1737347268
2095	0.9528906848	0.1737220149
2096	0.952896963	0.1737104386
2097	0.95290335	0.1736986608
2098	0.9529071055	0.1736917354
2099	0.9529166812	0.1736740756
2100	0.9529197404	0.1736684333
2101	0.9529277049	0.1736537432
2102	0.9529346764	0.1736408834
2103	0.9529352174	0.1736398853
2104	0.9529491343	0.1736142112
2105	0.9529561757	0.1736012196
2106	0.9529574586	0.1735988524
2107	0.9529630827	0.173588475
2108	0.9529681309	0.1735791596
2109	0.9529695609	0.1735765207
2110	0.9529785345	0.1735599604
2111	0.9529928275	0.1735335801
2112	0.9529991077	0.1735219876
2113	0.9530063717	0.173508578
2114	0.9530185589	0.1734860779
2115	0.9530293039	0.1734662381
2116	0.9530336494	0.1734582139
2117	0.9530397985	0.1734468583
2118	0.9530424467	0.1734419678
2119	0.9530453749	0.17343656
2120	0.9530515726	0.1734251132
2121	0.9530552232	0.1734183706
2122	0.9530586634	0.1734120163
2123	0.9530670876	0.173396455
2124	0.9530695545	0.1733918979
2125	0.9530751321	0.173381594
2126	0.9530774841	0.1733772488
2127	0.9530799765	0.173372644
2128	0.9530864075	0.1733607621
2129	0.9530919607	0.1733505014
2130	0.9530948443	0.1733451732
2131	0.953101337	0.1733331754
2132	0.953108412	0.1733201005
2133	0.9531160274	0.173306026
2134	0.9531211664	0.1732965275
2135	0.953124248	0.1732908316
2136	0.9531346808	0.1732715465
2137	0.9531400881	0.1732615503
2138	0.9531478272	0.1732472422
2139	0.9531538221	0.1732361582
2140	0.9531673339	0.1732111732
2141	0.9531759739	0.1731951948
2142	0.9531850637	0.1731783831
2143	0.9531923434	0.1731649179
2144	0.953198015	0.1731544267
2145	0.9532016121	0.1731477724
2146	0.9532115696	0.1731293507
2147	0.953225255	0.1731040291
2148	0.9532274851	0.1730999023
2149	0.9532300037	0.1730952418
2150	0.9532368921	0.1730824945
2151	0.9532396114	0.173077462
2152	0.9532481365	0.1730616839
2153	0.9532517121	0.1730550658
2154	0.9532618884	0.1730362293
2155	0.9532692001	0.1730226939
2156	0.9532743139	0.1730132266
2157	0.9532749817	0.1730119903
2158	0.9532765026	0.1730091744
2159	0.9532823267	0.1729983913
2160	0.9532900441	0.1729841016
2161	0.9532997626	0.1729661052
2162	0.9533055955	0.172955303
2163	0.9533103597	0.1729464795
2164	0.9533182156	0.1729319292
2165	0.9533255526	0.1729183387
2166	0.9533327056	0.1729050881
2167	0.9533391328	0.1728931811
2168	0.9533424489	0.1728870374
2169	0.9533529569	0.1728675679
2170	0.9533602007	0.172854145
2171	0.9533652771	0.1728447379
2172	0.9533704823	0.1728350914
2173	0.9533774106	0.1728222508
2174	0.953384827	0.1728085047
2175	0.9533936218	0.1727922022
2176	0.9533964394	0.172786979
2177	0.9534027754	0.172775233
2178	0.9534057602	0.1727696993
2179	0.9534072216	0.1727669898
2180	0.9534163995	0.1727499731
2181	0.9534227879	0.1727381273
2182	0.9534358974	0.1727138164
2183	0.9534428571	0.1727009087
2184	0.9534499416	0.1726877684
2185	0.9534593645	0.1726702893
2186	0.9534603342	0.1726684904
2187	0.9534643681	0.1726610071
2188	0.9534729437	0.1726450974
2189	0.9534780796	0.1726355684
2190	0.9534807944	0.1726305312
2191	0.9534878705	0.1726174011
2192	0.9534919365	0.172609856
2193	0.9534955637	0.1726031249
2194	0.9534978741	0.1725988373
2195	0.9535024054	0.1725904279
2196	0.953508186	0.1725796993
2197	0.9535106059	0.1725752079
2198	0.9535194678	0.1725587588
2199	0.9535253315	0.1725478739
2200	0.9535340376	0.1725317115
2201	0.9535384962	0.1725234337
2202	0.9535428228	0.1725154006
2203	0.9535510967	0.1725000377
2204	0.9535563802	0.1724902265
2205	0.9535684237	0.1724678604
2206	0.9535721163	0.1724610024
2207	0.9535846387	0.172437743
2208	0.9535859279	0.1724353482
2209	0.9535988559	0.1724113317
2210	0.9536023205	0.172404895
2211	0.9536107502	0.1723892328
2212	0.953611722	0.1723874271
2213	0.9536153951	0.172380602
2214	0.9536212517	0.1723697191
2215	0.9536245476	0.1723635943
2216	0.9536335049	0.1723469477
2217	0.9536414689	0.1723321457
2218	0.9536476155	0.1723207206
2219	0.9536544377	0.1723080391
2220	0.9536566337	0.1723039568
2221	0.9536616005	0.1722947232
2222	0.9536657022	0.1722870977
2223	0.953667196	0.1722843203
2224	0.9536733733	0.1722728352
2225	0.9536784053	0.1722634787
2226	0.9536799259	0.1722606512
2227	0.9536814329	0.172257849
2228	0.9536834708	0.1722540596
2229	0.9536862103	0.1722489653
2230	0.9536937374	0.1722349675
2231	0.9536950035	0.1722326128
2232	0.9537044271	0.1722150862
2233	0.9537100342	0.172204657
2234	0.9537220613	0.1721822843
2235	0.9537266397	0.1721737669
2236	0.9537353147	0.1721576273
2237	0.9537396053	0.1721496441
2238	0.9537436495	0.172142119
2239	0.95374927	0.1721316604
2240	0.9537523292	0.1721259675
2241	0.9537549407	0.1721211078
2242	0.9537593687	0.1721128671
2243	0.9537637807	0.1721046559
2244	0.9537745391	0.1720846319
2245	0.9537789615	0.1720763999
2246	0.9537833249	0.1720682775
2247	0.9537931817	0.1720499277
2248	0.9538017354	0.1720340023
2249	0.9538068325	0.1720245116
2250	0.9538162769	0.1720069252
2251	0.9538178826	0.172003935
2252	0.9538188617	0.1720021117
2253	0.9538243984	0.1719918007
2254	0.9538305012	0.1719804347
2255	0.9538330808	0.17197563
2256	0.953839817	0.1719630831
2257	0.9538506649	0.1719428757
2258	0.9538570617	0.1719309589
2259	0.9538687261	0.1719092264
2260	0.9538753562	0.1718968722
2261	0.9538762427	0.1718952205
2262	0.9538783936	0.1718912123
2263	0.9538809508	0.1718864471
2264	0.953882771	0.1718830551
2265	0.9538888807	0.1718716689
2266	0.9538999954	0.1718509536
2267	0.9539068357	0.1718382035
2268	0.9539076349	0.1718367137
2269	0.9539222736	0.1718094245
2270	0.9539298658	0.1717952694
2271	0.9539377553	0.1717805588
2272	0.9539413039	0.1717739417
2273	0.9539479521	0.1717615441
2274	0.9539576731	0.1717434149
2275	0.9539618245	0.171735672
2276	0.9539649581	0.1717298275
2277	0.9539685545	0.1717231193
2278	0.9539721716	0.1717163723
2279	0.9539848325	0.1716927535
2280	0.953995065	0.1716736626
2281	0.9539988809	0.1716665426
2282	0.9540042084	0.1716566018
2283	0.9540137454	0.1716388049
2284	0.9540214601	0.1716244071
2285	0.9540236992	0.171620228
2286	0.9540316783	0.1716053352
2287	0.9540357322	0.1715977682
2288	0.9540374141	0.1715946287
2289	0.9540426715	0.1715848145
2290	0.9540478164	0.1715752099
2291	0.9540566293	0.1715587563
2292	0.9540593586	0.1715536604
2293	0.9540618115	0.1715490805
2294	0.9540658307	0.1715415759
2295	0.9540682483	0.1715370616
2296	0.9540824557	0.1715105299
2297	0.9540899486	0.1714965357
2298	0.9540962219	0.1714848184
2299	0.9540986995	0.1714801905
2300	0.9541045133	0.1714693304
2301	0.9541086804	0.1714615458
2302	0.9541118195	0.1714556815
2303	0.9541183204	0.1714435363
2304	0.9541261059	0.1714289898
2305	0.9541328706	0.1714163496
2306	0.954136182	0.1714101618
2307	0.9541394845	0.1714039903
2308	0.9541473998	0.1713891979
2309	0.9541502179	0.171383931
2310	0.9541557406	0.1713736089
2311	0.9541629944	0.1713600505
2312	0.9541721242	0.1713429839
2313	0.9541754516	0.1713367635
2314	0.9541918832	0.1713060421
2315	0.9541943427	0.1713014431
2316	0.9541953806	0.1712995025
2317	0.9541991315	0.1712924886
2318	0.9542045985	0.171282265
2319	0.9542108283	0.1712706145
2320	0.9542156439	0.1712616079
2321	0.9542208677	0.1712518377
2322	0.9542224961	0.1712487918
2323	0.9542278421	0.1712387921
2324	0.9542310373	0.1712328151
2325	0.9542328507	0.1712294231
2326	0.954239832	0.1712163629
2327	0.9542437403	0.1712090511
2328	0.9542501485	0.1711970617
2329	0.954259237	0.171180056
2330	0.9542599039	0.1711788083
2331	0.9542691655	0.171161477
2332	0.954272395	0.1711554331
2333	0.9542775606	0.1711457656
2334	0.9542786638	0.1711437009
2335	0.9542887036	0.1711249094
2336	0.9542926915	0.1711174447
2337	0.954296894	0.1711095779
2338	0.9543017414	0.1711005036
2339	0.9543031419	0.1710978817
2340	0.9543103528	0.1710843815
2341	0.9543128876	0.1710796357
2342	0.9543174911	0.1710710164
2343	0.9543219752	0.1710626203
2344	0.954325399	0.1710562091
2345	0.954334476	0.171039211
2346	0.9543428139	0.1710235956
2347	0.9543490494	0.1710119168
2348	0.9543527793	0.1710049303
2349	0.9543539943	0.1710026546
2350	0.9543651648	0.1709817293
2351	0.9543700112	0.17097265
2352	0.9543722615	0.1709684341
2353	0.9543808744	0.1709522969
2354	0.9543831392	0.1709480533
2355	0.9543881253	0.1709387104
2356	0.9543897716	0.1709356255
2357	0.9543974778	0.1709211845
2358	0.954405245	0.1709066279
2359	0.95440965	0.1708983719
2360	0.9544145107	0.1708892613
2361	0.9544179385	0.1708828361
2362	0.954420075	0.1708788313
2363	0.954428881	0.1708623237
2364	0.9544411464	0.1708393285
2365	0.9544470372	0.1708282833
2366	0.9544514087	0.1708200863
2367	0.954457431	0.1708087933
2368	0.9544611437	0.1708018308
2369	0.9544662995	0.1707921618
2370	0.954472457	0.1707806133
2371	0.9544817959	0.1707630966
2372	0.9544864658	0.1707543367
2373	0.9544940127	0.1707401791
2374	0.9544985431	0.1707316799
2375	0.9545032936	0.170722767
2376	0.9545034198	0.1707225303
2377	0.9545089963	0.1707120673
2378	0.9545134804	0.1707036534
2379	0.9545155832	0.1706997076
2380	0.9545175819	0.1706959571
2381	0.9545235213	0.1706848114
2382	0.9545289704	0.1706745851
2383	0.9545322533	0.170668424
2384	0.9545371883	0.1706591616
2385	0.9545406795	0.1706526088
2386	0.9545413548	0.1706513414
2387	0.9545439077	0.1706465496
2388	0.9545519166	0.1706315158
2389	0.954560151	0.1706160573
2390	0.9545676049	0.170602063
2391	0.9545753935	0.1705874389
2392	0.9545800862	0.1705786272
2393	0.9545853984	0.1705686516
2394	0.9545895351	0.1705608832
2395	0.954597788	0.1705453836
2396	0.9546017394	0.170537962
2397	0.9546083544	0.170525537
2398	0.9546189227	0.1705056845
2399	0.9546293529	0.1704860894
2400	0.9546362085	0.1704732084
2401	0.9546427108	0.1704609904
2402	0.9546510571	0.1704453062
2403	0.9546556739	0.1704366298
2404	0.9546659962	0.1704172295
2405	0.9546678272	0.1704137879
2406	0.9546746669	0.1704009313
2407	0.9546778226	0.1703949994
2408	0.9546795701	0.1703917143
2409	0.954685044	0.1703814238
2410	0.9546873643	0.1703770618
2411	0.9546919785	0.1703683867
2412	0.95470229	0.1703489988
2413	0.9547080589	0.1703381511
2414	0.9547100591	0.1703343897
2415	0.9547177339	0.1703199568
2416	0.9547216633	0.1703125669
2417	0.9547234664	0.1703091756
2418	0.9547363128	0.1702850128
2419	0.9547426449	0.1702731016
2420	0.9547481534	0.1702627388
2421	0.954753247	0.170253156
2422	0.9547558115	0.1702483313
2423	0.9547594717	0.1702414446
2424	0.954772408	0.1702171031
2425	0.9547738769	0.1702143388
2426	0.9547770711	0.1702083279
2427	0.9547843887	0.1701945564
2428	0.954793731	0.170176973
2429	0.9548016428	0.1701620805
2430	0.9548114554	0.1701436083
2431	0.9548115091	0.1701435073
2432	0.9548190473	0.1701293153
2433	0.9548203873	0.1701267925
2434	0.9548258724	0.1701164648
2435	0.954845588	0.1700793384
2436	0.9548486128	0.1700736416
2437	0.9548511527	0.170068858
2438	0.9548559865	0.1700597537
2439	0.9548589258	0.1700542173
2440	0.9548707543	0.1700319359
2441	0.9548747435	0.1700244208
2442	0.9548833766	0.1700081559
2443	0.9548855265	0.1700041053
2444	0.9548923594	0.1699912306
2445	0.9548941127	0.1699879268
2446	0.9548963672	0.1699836785
2447	0.9549013593	0.1699742713
2448	0.954908462	0.1699608859
2449	0.9549099562	0.1699580699
2450	0.9549134865	0.1699514164
2451	0.9549175507	0.1699437564
2452	0.95492186	0.1699356339
2453	0.9549251286	0.1699294729
2454	0.9549259542	0.1699279167
2455	0.9549289536	0.1699222628
2456	0.9549375556	0.1699060468
2457	0.9549394756	0.1699024271
2458	0.9549471071	0.1698880391
2459	0.9549493184	0.1698838697
2460	0.9549514522	0.1698798465
2461	0.9549550501	0.1698730624
2462	0.9549672215	0.1698501105
2463	0.9549757761	0.169833977
2464	0.9549779311	0.1698299126
2465	0.9549845355	0.1698174557
2466	0.9549857128	0.1698152351
2467	0.9549953316	0.1697970909
2468	0.9549992369	0.1697897235
2469	0.9550030864	0.1697824612
2470	0.9550085308	0.1697721895
2471	0.9550235068	0.1697439318
2472	0.9550323529	0.169727238
2473	0.955034093	0.169723954
2474	0.9550428815	0.1697073671
2475	0.9550462945	0.1697009252
2476	0.9550558161	0.1696829521
2477	0.9550606101	0.1696739023
2478	0.9550637589	0.1696679579
2479	0.9550660295	0.1696636711
2480	0.9550729274	0.169650648
2481	0.9550776309	0.1696417671
2482	0.9550814438	0.1696345677
2483	0.9550870366	0.1696240067
2484	0.9550894295	0.169619488
2485	0.9550916733	0.1696152507
2486	0.9550942435	0.169610397
2487	0.9550957982	0.1696074609
2488	0.955098129	0.169603059
2489	0.9551036097	0.1695927078
2490	0.9551105602	0.1695795798
2491	0.9551120249	0.1695768131
2492	0.9551139257	0.1695732228
2493	0.9551226462	0.1695567496
2494	0.9551280297	0.1695465792
2495	0.9551315007	0.1695400215
2496	0.9551327436	0.1695376734
2497	0.9551437533	0.1695168711
2498	0.9551494408	0.1695061241
2499	0.9551518888	0.1695014979
2500	0.9551547115	0.1694961638
2501	0.9551649841	0.1694767497
2502	0.9551676295	0.1694717496
2503	0.9551686717	0.16946978
2504	0.9551752995	0.1694572523
2505	0.9551839144	0.1694409674
2506	0.9551902916	0.1694289115
2507	0.9551994844	0.1694115314
2508	0.9552019247	0.1694069173
2509	0.9552063755	0.1693985016
2510	0.9552105727	0.1693905651
2511	0.9552142567	0.1693835985
2512	0.9552207488	0.1693713213
2513	0.9552276261	0.1693583147
2514	0.9552278975	0.1693578012
2515	0.9552345172	0.1693452807
2516	0.9552379466	0.1693387941
2517	0.955245241	0.1693249958
2518	0.9552523139	0.1693116155
2519	0.9552536017	0.1693091791
2520	0.9552569261	0.1693028896
2521	0.9552634496	0.169290547
2522	0.9552682316	0.169281499
2523	0.955269683	0.1692787526
2524	0.9552723912	0.169273628
2525	0.9552810144	0.1692573098
2526	0.9552824591	0.1692545758
2527	0.9552870831	0.1692458246
2528	0.9552973164	0.1692264562
2529	0.9552997774	0.1692217979
2530	0.9553057904	0.1692104159
2531	0.9553077503	0.1692067058
2532	0.9553164425	0.1691902504
2533	0.9553235868	0.1691767242
2534	0.9553280278	0.1691683156
2535	0.9553323441	0.1691601427
2536	0.9553367193	0.1691518579
2537	0.9553414812	0.1691428404
2538	0.9553486069	0.1691293457
2539	0.9553503624	0.169126021
2540	0.9553545161	0.1691181539
2541	0.9553576227	0.16911227
2542	0.9553597566	0.1691082281
2543	0.9553643779	0.1690994746
2544	0.9553670536	0.1690944062
2545	0.9553731869	0.1690827874
2546	0.9553760526	0.1690773586
2547	0.9553810337	0.1690679218
2548	0.9553912643	0.169048538
2549	0.9554025864	0.1690270838
2550	0.9554069762	0.1690187647
2551	0.9554152512	0.1690030818
2552	0.9554199973	0.1689940862
